Anio,Cveestado,Nomestado,Cveddr,Nomddr,Cvempio,Nommunicipio,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado,Año,Mes,Fecha_Pub_DOF,Clave ciudad,Nombre ciudad,División,Grupo,Clase,Subclase,Clave genérico,Genérico,Consecutivo,Especificación,Precio promedio,Cantidad,Unidad,Estatus
2016,21,Puebla,117,Tecamachalco,115,QUECHOLAC,4,Bovino,6,Leche,2821.733,0,5.08,14329.73,0,2016,1,28/03/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,3,"LECHE Y PAN, ULTRAPASTEURIZADA, 12 BOTES DE 1 LT",11,1,LT,
2016,21,Puebla,117,Tecamachalco,115,QUECHOLAC,6,Caprino,6,Leche,25.448,0,10.53,267.961,0,2016,1,28/03/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,4,"PARMALAT, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",14.63,1,LT,
2016,21,Puebla,117,Tecamachalco,118,Los Reyes de Juárez,4,Bovino,6,Leche,1962.489,0,4.8,9419.96,0,2016,1,28/03/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,5,"LALA, PASTEURIZADA, ENTERA, BOTE DE 1.86 LT",16.45,1,LT,
2016,21,Puebla,117,Tecamachalco,118,Los Reyes de Juárez,6,Caprino,6,Leche,1.196,0,10.51,12.571,0,2016,1,28/03/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,6,"ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",17,1,LT,
2016,21,Puebla,117,Tecamachalco,131,San Juan Atzompa,4,Bovino,6,Leche,4.637,0,5.5,25.52,0,2016,1,28/03/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,7,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",16.25,1,LT,
2016,21,Puebla,117,Tecamachalco,131,San Juan Atzompa,6,Caprino,6,Leche,5.334,0,4.57,24.358,0,2016,1,28/03/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,8,"LALA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",18,1,LT,
2016,21,Puebla,117,Tecamachalco,144,San Salvador Huixcolotla,4,Bovino,6,Leche,455.319,0,4.8,2185.53,0,2016,1,28/03/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,9,"LALA, PASTEURIZADA, ENTERA, BOTE DE 1 LT",15.1,1,LT,
2016,21,Puebla,117,Tecamachalco,144,San Salvador Huixcolotla,6,Caprino,6,Leche,0.811,0,10.52,8.53,0,2016,1,28/03/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,10,"ALPURA, PASTEURIZADA, CLASICA, ENTERA, BOTE DE 1 LT",15.25,1,LT,
2016,21,Puebla,117,Tecamachalco,146,Santa Catarina Tlaltempan,4,Bovino,6,Leche,2.47,0,5.5,13.59,0,2016,1,28/03/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,11,"LALA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15.5,1,LT,
2016,21,Puebla,117,Tecamachalco,146,Santa Catarina Tlaltempan,6,Caprino,6,Leche,2.202,0,4.57,10.056,0,2016,1,28/03/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,12,"BORDEN, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",16.5,1,LT,
2016,21,Puebla,117,Tecamachalco,147,Santa Inés Ahuatempan,4,Bovino,6,Leche,19.596,0,5.5,107.78,0,2016,1,28/03/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,13,"ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",14.93,1,LT,
2016,21,Puebla,117,Tecamachalco,147,Santa Inés Ahuatempan,6,Caprino,6,Leche,21.622,0,4.57,98.743,0,2016,1,28/03/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,14,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",16.25,1,LT,
2016,21,Puebla,117,Tecamachalco,151,Santo Tomás Hueyotlipan,4,Bovino,6,Leche,2576.168,0,4.91,12643.07,0,2016,1,28/03/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,15,"ALPURA, ULTRAPASTEURIZADA, 2000, SEMI, BOTE DE 1 LT",16.88,1,LT,
2016,21,Puebla,117,Tecamachalco,151,Santo Tomás Hueyotlipan,6,Caprino,6,Leche,4.08,0,10.51,42.892,0,2016,1,22/02/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,1,"SANTA CLARA, PASTEURIZADA, ENTERA, BOTE DE 1.89 LT",15.59,1,LT,
2016,21,Puebla,117,Tecamachalco,154,Tecamachalco,4,Bovino,6,Leche,47167.275,0,5.44,256718.13,0,2016,1,22/02/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,2,"LALA, ULTRAPASTEURIZADA, DESLACTOSADA, BOTE DE 1 LT",17.9,1,LT,
2016,21,Puebla,117,Tecamachalco,154,Tecamachalco,6,Caprino,6,Leche,18.344,0,4.42,81.041,0,2016,1,22/02/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,3,"LECHE Y PAN, ULTRAPASTEURIZADA, 12 BOTES DE 1 LT",11,1,LT,
2016,21,Puebla,117,Tecamachalco,161,Tepanco de López,4,Bovino,6,Leche,7587.327,0,5.3,40208.04,0,2016,1,22/02/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,4,"PARMALAT, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",14.4,1,LT,
2016,21,Puebla,117,Tecamachalco,161,Tepanco de López,6,Caprino,6,Leche,48.172,0,4.42,212.793,0,2016,1,22/02/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,5,"LALA, PASTEURIZADA, ENTERA, BOTE DE 1.86 LT",16.45,1,LT,
2016,21,Puebla,117,Tecamachalco,169,Tepexi de Rodríguez,4,Bovino,6,Leche,39.916,0,5.5,219.54,0,2016,1,22/02/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,1,"SANTA CLARA, PASTEURIZADA, ENTERA, BOTE DE 1.89 LT",15.59,1,LT,
2016,21,Puebla,117,Tecamachalco,169,Tepexi de Rodríguez,6,Caprino,6,Leche,14.362,0,4.57,65.584,0,2016,1,22/02/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,1,"SANTA CLARA, PASTEURIZADA, ENTERA, BOTE DE 1.89 LT",15.59,1,LT,
2016,21,Puebla,117,Tecamachalco,171,Tepeyahualco de Cuauhtémoc,4,Bovino,6,Leche,7209.52,0,5.12,36913.44,0,2016,1,22/02/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,2,"LALA, ULTRAPASTEURIZADA, DESLACTOSADA, BOTE DE 1 LT",17.9,1,LT,
2016,21,Puebla,117,Tecamachalco,171,Tepeyahualco de Cuauhtémoc,6,Caprino,6,Leche,35.386,0,4.42,156.32,0,2016,1,22/02/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,3,"LECHE Y PAN, ULTRAPASTEURIZADA, 12 BOTES DE 1 LT",11,1,LT,
2016,21,Puebla,117,Tecamachalco,177,Tlacotepec de Benito Juárez,4,Bovino,6,Leche,13316.637,0,5.23,69637.04,0,2016,1,22/02/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,4,"PARMALAT, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",14.4,1,LT,
2016,21,Puebla,117,Tecamachalco,177,Tlacotepec de Benito Juárez,6,Caprino,6,Leche,26.466,0,4.42,116.928,0,2016,1,22/02/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,5,"LALA, PASTEURIZADA, ENTERA, BOTE DE 1.86 LT",16.45,1,LT,
2016,21,Puebla,117,Tecamachalco,182,Tlanepantla,4,Bovino,6,Leche,7358.57,0,5.39,39651.12,0,2016,1,22/02/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,1,"SANTA CLARA, PASTEURIZADA, ENTERA, BOTE DE 1.89 LT",15.59,1,LT,
2016,21,Puebla,117,Tecamachalco,182,Tlanepantla,6,Caprino,6,Leche,1.096,0,4.42,4.844,0,2016,1,22/02/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,2,"LALA, ULTRAPASTEURIZADA, DESLACTOSADA, BOTE DE 1 LT",17.9,1,LT,
2016,21,Puebla,117,Tecamachalco,189,Tochtepec,4,Bovino,6,Leche,42571.751,0,5.41,230482.74,0,2016,1,22/02/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,3,"LECHE Y PAN, ULTRAPASTEURIZADA, 12 BOTES DE 1 LT",11,1,LT,
2016,21,Puebla,117,Tecamachalco,189,Tochtepec,6,Caprino,6,Leche,18.97,0,4.42,83.814,0,2016,1,22/02/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,4,"PARMALAT, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",14.4,1,LT,
2016,21,Puebla,117,Tecamachalco,203,Xochitlán Todos Santos,4,Bovino,6,Leche,717.362,0,4.75,3404.55,0,2016,1,22/02/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,5,"LALA, PASTEURIZADA, ENTERA, BOTE DE 1.86 LT",16.45,1,LT,
2016,21,Puebla,117,Tecamachalco,203,Xochitlán Todos Santos,6,Caprino,6,Leche,19.28,0,4.42,85.177,0,2016,1,22/02/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,6,"ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",17,1,LT,
2016,21,Puebla,117,Tecamachalco,205,Yehualtepec,4,Bovino,6,Leche,1703.52,0,5,8517.63,0,2016,1,22/02/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,7,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15.99,1,LT,
2016,21,Puebla,117,Tecamachalco,205,Yehualtepec,6,Caprino,6,Leche,5.262,0,4.42,23.248,0,2016,1,22/02/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,8,"LALA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",18,1,LT,
2016,21,Puebla,117,Tecamachalco,206,Zacapala,4,Bovino,6,Leche,21.066,0,5.5,115.86,0,2016,1,22/02/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,9,"LALA, PASTEURIZADA, ENTERA, BOTE DE 1 LT",15.1,1,LT,
2016,21,Puebla,117,Tecamachalco,206,Zacapala,6,Caprino,6,Leche,23.242,0,4.57,106.139,0,2016,1,22/02/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,10,"ALPURA, PASTEURIZADA, CLASICA, ENTERA, BOTE DE 1 LT",15,1,LT,
2016,21,Puebla,118,Tehuacán,10,Ajalpan,4,Bovino,6,Leche,2674.332,0,5.78,15464.38,0,2016,1,22/02/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,11,"LALA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15.5,1,LT,
2016,21,Puebla,118,Tehuacán,13,Altepexi,4,Bovino,6,Leche,1130.169,0,5.73,6470.17,0,2016,1,22/02/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,12,"BORDEN, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",16.5,1,LT,
2016,21,Puebla,118,Tehuacán,35,Coxcatlán,4,Bovino,6,Leche,706.39,0,5.6,3952.11,0,2016,1,22/02/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,13,"ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",14.43,1,LT,
2016,21,Puebla,118,Tehuacán,149,Santiago Miahuatlán,4,Bovino,6,Leche,4709.284,0,5.68,26746.14,0,2016,1,22/02/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,14,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",16,1,LT,
2016,21,Puebla,118,Tehuacán,156,Tehuacán,4,Bovino,6,Leche,14390.746,0,5.75,82762.86,0,2016,1,22/02/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,15,"ALPURA, ULTRAPASTEURIZADA, 2000, SEMI, BOTE DE 1 LT",16.5,1,LT,
2017,21,Puebla,115,Cholula,1,Acajete,4,Bovino,6,Leche,314.249,0,6.23,1958.33,0,2017,12,23/01/2018 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,1,"SANTA CLARA, PASTEURIZADA, ENTERA, BOTE DE 1.89 LT",17.2,1,LT,
2017,21,Puebla,115,Cholula,1,Acajete,6,Caprino,6,Leche,7.161,0,7.93,56.766,0,2017,12,23/01/2018 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,2,"LALA, ULTRAPASTEURIZADA, DESLACTOSADA, BOTE DE 1 LT",17.9,1,LT,
2017,21,Puebla,115,Cholula,15,Amozoc,4,Bovino,6,Leche,1398.884,0,6.29,8798.7,0,2017,12,23/01/2018 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,3,"LECHE Y PAN, ULTRAPASTEURIZADA, 12 BOTES DE 1 LT",12.41,1,LT,
2017,21,Puebla,115,Cholula,15,Amozoc,6,Caprino,6,Leche,12.733,0,9.85,125.476,0,2017,12,23/01/2018 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,4,"MP, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",14.9,1,LT,
2017,21,Puebla,115,Cholula,19,Atlixco,4,Bovino,6,Leche,5667.364,0,5.25,29744.02,0,2017,12,23/01/2018 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,5,"LALA, PASTEURIZADA, ENTERA, BOTE DE 1.8 LT ( 1800 ML )",19.68,1,LT,
2017,21,Puebla,115,Cholula,19,Atlixco,6,Caprino,6,Leche,11.642,0,6.57,76.45,0,2017,12,23/01/2018 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,6,"ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",19,1,LT,
2017,21,Puebla,115,Cholula,26,Calpan,4,Bovino,6,Leche,435.982,0,6,2615.88,0,2017,12,23/01/2018 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,7,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",17.63,1,LT,
2017,21,Puebla,115,Cholula,26,Calpan,6,Caprino,6,Leche,4.243,0,9.8,41.581,0,2017,12,23/01/2018 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,8,"LALA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",19,1,LT,
2017,21,Puebla,115,Cholula,48,Chiautzingo,4,Bovino,6,Leche,879.773,0,6,5278.63,0,2017,12,23/01/2018 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,9,"NUTRI LECHE, RECONSTITUIDA, BOTE DE 1 LT",14.8,1,LT,
2017,21,Puebla,115,Cholula,48,Chiautzingo,6,Caprino,6,Leche,4.244,0,9.8,41.591,0,2017,12,23/01/2018 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,10,"NUTRILECHE, RECONSTITUIDA, BOTE DE 1 LT",15,1,LT,
2017,21,Puebla,115,Cholula,34,Coronango,4,Bovino,6,Leche,1715.387,0,6,10292.32,0,2017,12,23/01/2018 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,11,"HERSHEY´S, SABORIZADA, SABOR CHOCOLATE, BOTE DE 236 ML",28.81,1,LT,
2017,21,Puebla,115,Cholula,40,Cuautinchán,4,Bovino,6,Leche,1588.617,0,6.32,10034.67,0,2017,12,23/01/2018 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,12,"ALPURA, ULTRAPASTEURIZADA, LAC DEL, ENTERA, BOTE DE 1 LT",15.63,1,LT,
2017,21,Puebla,115,Cholula,40,Cuautinchán,6,Caprino,6,Leche,14.254,0,9.86,140.494,0,2017,12,23/01/2018 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,13,"ALPURA, ULTRAPASTEURIZADA, 2000, SEMI, BOTE DE 1 LT",17.5,1,LT,
2017,21,Puebla,115,Cholula,41,Cuautlancingo,4,Bovino,6,Leche,896.731,0,6,5380.37,0,2017,12,23/01/2018 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,14,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",18.5,1,LT,
2017,21,Puebla,115,Cholula,41,Cuautlancingo,6,Caprino,6,Leche,4.306,0,9.8,42.199,0,2017,12,23/01/2018 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,15,"ALPURA, ULTRAPASTEURIZADA, 2000, SEMI, BOTE DE 1 LT",20,1,LT,
2017,21,Puebla,115,Cholula,60,Domingo Arenas,4,Bovino,6,Leche,231.59,0,6,1389.56,0,2017,11,15/12/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,1,"SANTA CLARA, PASTEURIZADA, ENTERA, BOTE DE 1.89 LT",17.2,1,LT,
2017,21,Puebla,115,Cholula,60,Domingo Arenas,6,Caprino,6,Leche,1.584,0,9.8,15.523,0,2017,11,15/12/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,2,"LALA, ULTRAPASTEURIZADA, DESLACTOSADA, BOTE DE 1 LT",17.9,1,LT,
2017,21,Puebla,115,Cholula,69,Huaquechula,4,Bovino,6,Leche,1993.429,0,5.26,10483.85,0,2017,11,15/12/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,3,"LECHE Y PAN, ULTRAPASTEURIZADA, 12 BOTES DE 1 LT",12.16,1,LT,
2017,21,Puebla,115,Cholula,69,Huaquechula,6,Caprino,6,Leche,15.516,0,6.55,101.625,0,2017,11,15/12/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,4,"MP, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",14.9,1,LT,
2017,21,Puebla,115,Cholula,74,Huejotzingo,4,Bovino,6,Leche,6777.762,0,6,40666.58,0,2017,11,15/12/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,5,"LALA, PASTEURIZADA, ENTERA, BOTE DE 1.8 LT ( 1800 ML )",19.29,1,LT,
2017,21,Puebla,115,Cholula,74,Huejotzingo,6,Caprino,6,Leche,8.334,0,9.8,81.673,0,2017,11,15/12/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,6,"ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",19,1,LT,
2017,21,Puebla,115,Cholula,90,Juan C. Bonilla,4,Bovino,6,Leche,2059.849,0,6,12359.09,0,2017,11,15/12/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,7,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",17.58,1,LT,
